0,88564
1,536
2,68
3,96
4,79
5,90
6,37
7,34
8,50
9,73
10,93
11,58
12,187
13,26
14,12
15,21
16,18
17,28
18,26
19,42
20,28
21,12
22,14
23,13
24,7
25,25
26,23
27,11
28,52
29,23
30,8
31,7
32,12
33,16
34,25
35,8
36,21
37,14
38,26
39,8
40,28
41,15
42,27
43,23
44,13
45,25
46,25
47,16
48,15
49,26
50,21
51,14
52,14
53,16
54,28
55,4
56,16
57,28
58,30
59,34
60,20
61,30
62,70
63,59
64,73
65,267
66,72
67,56
68,46
69,67
70,33
71,49
72,72
73,75
74,132
75,43
76,47
77,60
78,70
79,105
80,45
81,46
82,65
83,83
84,134
85,168
86,125
87,96
88,391
89,98
90,97
91,55
92,41
93,88
94,61
95,53
96,67
97,71
98,279
99,91
100,113
101,189
102,176
103,198
104,89
105,155
106,124
107,97
108,74
109,86
110,67
111,97
112,85
113,50
114,80
115,78
116,98
117,129
118,68
119,52
120,49
121,117
122,132
123,47
124,56
125,35
126,304
127,331
128,71
129,101
130,46
131,76
132,68
133,35
134,37
135,61
136,99
137,42
138,29
139,24
140,27
141,31
142,49
143,14
144,30
145,26
146,28
147,44
148,38
149,130
150,41
151,44
152,84
153,97
154,142
155,162
156,69
157,62
158,35
159,70
160,119
161,135
162,156
163,77
164,91
165,97
166,225
167,464
168,163
169,80
170,63
171,60
172,47
173,90
174,44
175,48
176,53
177,36
178,43
179,45
180,87
181,62
182,59
183,54
184,52
185,75
186,73
187,162
188,76
189,119
190,113
191,134
192,211
193,189
194,162
195,122
196,61
197,287
198,128
199,81
200,136
201,133
202,88
203,129
204,89
205,234
206,285
207,224
208,268
209,271
210,168
211,178
212,217
213,149
214,211
215,265
216,477
217,606
218,578
219,353
220,319
221,237
222,224
223,171
224,238
225,495
226,331
227,187
228,186
229,197
230,243
231,412
232,242
233,179
234,145
235,358
236,166
237,123
238,174
239,122
240,152
241,158
242,188
243,110
244,115
245,159
246,143
247,132
248,154
249,205
250,464
251,141
252,141
253,156
254,162
255,150
256,102
257,117
258,129
259,114
260,157
261,202
262,189
263,266
264,228
265,278
266,173
267,269
268,394
269,241
270,303
271,526
272,429
273,324
274,186
275,282
276,295
277,812
278,1625
279,438
280,462
281,407
282,389
283,319
284,226
285,494
286,330
287,356
288,329
289,908
290,477
291,436
292,349
293,408
294,364
295,280
296,240
297,251
298,371
299,213
300,196
301,676
302,464
303,379
304,300
305,273
306,206
307,229
308,219
309,393
310,210
311,266
312,402
313,615
314,647
315,241
316,276
317,362
318,299
319,243
320,189
321,397
322,394
323,519
324,287
325,459
326,414
327,585
328,534
329,394
330,359
331,394
332,298
333,384
334,283
335,318
336,300
337,537
338,501
339,575
340,458
341,304
342,385
343,192
344,323
345,394
346,433
347,378
348,343
349,549
350,417
351,325
352,452
353,148
354,151
355,237
356,303
357,282
358,200
359,181
360,335
361,393
362,247
363,265
364,242
365,292
366,311
367,567
368,874
369,475
370,430
371,531
372,436
373,281
374,267
375,389
376,533
377,435
378,417
379,468
380,546
381,483
382,1117
383,527
384,474
385,525
386,523
387,534
388,565
389,497
390,687
391,848
392,973
393,669
394,709
395,713
396,644
397,811
398,848
399,1433
400,653
401,680
402,737
403,564
404,649
405,714
406,830
407,703
408,955
409,512
410,646
411,808
412,598
413,1422
414,1023
415,1048
416,925
417,1052
418,1010
419,802
420,919
421,950
422,974
423,1020
424,851
425,1191
426,989
427,1010
428,1780
429,851
430,746
431,967
432,903
433,985
434,1547
435,1217
436,1242
437,1648
438,1831
439,1454
440,2139
441,1932
442,1942
443,1693
444,949
445,1031
446,959
447,904
448,934
449,991
450,935
451,2122
452,1190
453,997
454,1204
455,1142
456,1755
457,1198
458,1598
459,2065
460,2146
461,1863
462,2570
463,2634
464,2906
465,1820
466,2275
467,2073
468,1870
469,2190
470,2715
471,2341
472,3206
473,3179
474,2998
475,2289
476,2548
477,2094
478,2426
479,2552
480,1970
481,2053
482,2002
483,2644
484,1866
485,1917
486,1929
487,2190
488,2447
489,3169
490,3091
491,3656
492,3853
493,3396
494,3528
495,3485
496,3289
497,3683
498,3313
499,3015
500,5574
501,3539
502,4007
503,3416
504,3887
505,4283
506,4268
507,4291
508,3947
509,4647
510,3943
511,4887
512,5185
513,6143
514,5642
515,5264
516,6739
517,5624
518,5391
519,7149
520,6022
521,7168
522,6713
523,6903
524,6517
525,6350
526,7298
527,7420
528,9600
